candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
941,2002,A neural network based automatic road signs recognizer,"S. Vitabile, A. Gentile, F. Sorbello",Proceedings of the 2002 International Joint Conference on Neural Networks. IJCNN'02 (Cat. No.02CH37290),2002-08-07,71,4,121.619,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A neural network based automatic road signs recognizer within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/IJCNN.2002.1007503,https://www.semanticscholar.org/paper/46680c373620fae036f09cb98d111c5368d20397,,10.1109/IJCNN.2002.1007503,,,62133645,Computer Science; Engineering,Conference,neural networks,1,citations=71; influential=4; open PDF metadata; title AI matches=1; AI term matches=2,
942,2002,N-Feature Neural Network Human Face Recognition,"Javad Haddadnia, Karim Faez, M. Ahmadi",,,71,4,120.619,General AI Methods and Systems,metadata-ranked,machine-learning,Positions N-Feature Neural Network Human Face Recognition within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/1e919e67ba04dddb7b38a9c3a650c75431a0c77a,https://www.semanticscholar.org/paper/1e919e67ba04dddb7b38a9c3a650c75431a0c77a,,,,,475815,Computer Science,,neural networks,1,citations=71; influential=4; open PDF metadata; title AI matches=1; AI term matches=1,
943,2002,Selection of input features across subjects for classifying crewmember workload using artificial neural networks,"Trevor I. Laine, K. Bauer, Jeffrey W. Lanning, C. Russell, G. Wilson",IEEE Trans. Syst. Man Cybern. Part A,2002-11-01,71,3,120.495,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Selection of input features across subjects for classifying crewmember workload using artificial neural networks within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TSMCA.2002.807036,https://www.semanticscholar.org/paper/6b9dd2710236ff53046ea0435402f5c95debc8bb,,10.1109/TSMCA.2002.807036,,,46340885,Computer Science; Engineering; Psychology,JournalArticle,neural networks,1,citations=71; influential=3; open PDF metadata; title AI matches=2; AI term matches=2,
944,2002,Using J-pruning to reduce overfitting in classification trees,M. Bramer,Knowledge-Based Systems,2002-07-01,71,3,117.495,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Using J-pruning to reduce overfitting in classification trees within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0950-7051(01)00163-0,https://www.semanticscholar.org/paper/46798941ab36d5c63dd706c08c6cad4dd6be3035,,10.1016/S0950-7051(01)00163-0,,,7775264,Computer Science; Mathematics,JournalArticle,data mining,1,citations=71; influential=3; open PDF metadata; title AI matches=1; AI term matches=1,
945,2002,Antiforgery: a novel pseudo-outer product based fuzzy neural network driven signature verification system,"Hiok Chai Quek, Ruowei Zhou",Pattern Recognition Letters,2002-12-01,71,1,118.791,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Antiforgery: a novel pseudo-outer product based fuzzy neural network driven signature verification system within General AI Methods and Systems.,recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0167-8655(02)00153-8,https://www.semanticscholar.org/paper/02bca3ab32ff7dafe6fa23ae64a5e7d0f2b295c8,,10.1016/S0167-8655(02)00153-8,,,20515985,Computer Science; Engineering,JournalArticle,neural networks,1,citations=71; influential=1; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
946,2002,Noncontact level sensing technique using computer vision,"Srivatsan Chakravarthy, Rajeev Sharma, R. Kasturi",IEEE Transactions on Instrumentation and Measurement,2002-08-07,71,1,117.791,Vision and Multimodal Learning,metadata-ranked,vision,Positions Noncontact level sensing technique using computer vision within Vision and Multimodal Learning.,recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/19.997837,https://www.semanticscholar.org/paper/be1d7d52b10fb834021052de7fc9b398623dd50f,,10.1109/19.997837,,,11302151,Computer Science; Engineering,JournalArticle,computer vision,1,citations=71; influential=1; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
947,2002,CLASSIFICATION OF SWEET ONIONS BASED ON INTERNAL DEFECTS USING IMAGE PROCESSING AND NEURAL NETWORK TECHNIQUES,"M. Shahin, E. Tollner, R. Gitaitis, D. Sumner, B. Maw",,,71,1,113.791,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions CLASSIFICATION OF SWEET ONIONS BASED ON INTERNAL DEFECTS USING IMAGE PROCESSING AND NEURAL NETWORK TECHNIQUES within Vision and Multimodal Learning.,selected by citation count from the audited AI candidate pool,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.13031/2013.11046,https://www.semanticscholar.org/paper/860244b7df55f13cc0b9d56bd06bffdb87f119b3,,10.13031/2013.11046,,,109790468,Agricultural and Food Sciences; Computer Science; Engineering,,bayesian networks; computer vision; neural networks,3,citations=71; influential=1; open PDF metadata; title AI matches=2; AI term matches=2; query hits=3,
948,2002,Selecting an artificial neural network for efficient modeling and accurate simulation of the milling process,"J. Briceno, H. El-Mounayri, S. Mukhopadhyay",,2002-05-01,71,1,107.791,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Selecting an artificial neural network for efficient modeling and accurate simulation of the milling process within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0890-6955(02)00008-1,https://www.semanticscholar.org/paper/53a68325983c24fd3d1126c211d805ce417285c1,,10.1016/S0890-6955(02)00008-1,,,110729110,Computer Science; Engineering,,neural networks,1,citations=71; influential=1; open PDF metadata; title AI matches=1; AI term matches=1,
949,2002,Relational Data Mining with Inductive Logic Programming for Link Discovery,"R. Mooney, Prem Melville, Lappoon R. Tang, J. Shavlik, Ines de Castro Dutro, David C. Page, V. S. Costa",,2002-11-01,71,1,107.791,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Relational Data Mining with Inductive Logic Programming for Link Discovery within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/a41b82a46bf609fd11451964d65e0c337e38c52c,https://www.semanticscholar.org/paper/a41b82a46bf609fd11451964d65e0c337e38c52c,,,,,256902,Computer Science,,data mining,1,citations=71; influential=1; open PDF metadata; title AI matches=1; AI term matches=1,
950,2002,Microalbuminuria identifies overall cardiovascular risk in essential hypertension: an artificial neural network-based approach.,"G. Leoncini, G. Sacchi, F. Viazzi, M. Ravera, D. Parodi, E. Ratto, S. Vettoretti, C. Tomolillo, et al.",Journal of Hypertension,2002-07-01,71,0,98.087,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Microalbuminuria identifies overall cardiovascular risk in essential hypertension: an artificial neural network-based approach. within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1097/00004872-200207000-00018,https://www.semanticscholar.org/paper/e9b7b2f5329a347c82bee8c883ea2392d3d61942,,10.1097/00004872-200207000-00018,,12131528,25463858,Medicine,JournalArticle; Study; ClinicalTrial,neural networks,1,citations=71; influential=0; open PDF metadata; title AI matches=1; AI term matches=1,
