rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
2457,91,91,2008,Emergence of Functional Hierarchy in a Multiple Timescale Neural Network Model: A Humanoid Robot Experiment,"Yuichi Yamashita, J. Tani",PLoS Comput. Biol.,2008-11-01,506,45,194.628,Reinforcement Learning and Agents,ai4science,machine-learning; vision; reinforcement-learning,"It is generally thought that skilled behavior in human beings results from a functional hierarchy of the motor control system, within which reusable motor primitives are flexibly integrated into various sensori-motor sequence patterns.",high citation signal (506); influential citation signal (45); open-access PDF metadata,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1371/journal.pcbi.1000220,https://www.semanticscholar.org/paper/2907fc4feb076f20604d7181504221ca748d2075,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1000220&type=printable,10.1371/journal.pcbi.1000220,,18989398,6346152,Computer Science; Engineering; Medicine,JournalArticle,neural networks,1,citations=506; influential=45; open PDF metadata; title AI matches=1; AI term matches=1,"It is generally thought that skilled behavior in human beings results from a functional hierarchy of the motor control system, within which reusable motor primitives are flexibly integrated into various sensori-motor sequence patterns. The underlying neural mechanisms governing the way in which continuous sensori-motor flows are segmented into primitives and the way in which series of primitives are integrated into various behavior sequences have, however, not yet been clarified. In earlier studies, this functional hierarchy has been realized through the use of explicit hierarchical structure, with local modules representing motor primitives in the lower level and a higher module representing sequences of primitives switched via additional mechanisms such as gate-selecting. When sequences contain similarities and overlap, however, a conflict arises in such earlier models between generalization and segmentation, induced by this separated modular structure. To address this issue, we propose a different type of neural network model. The current model neither makes use of separate local modules to represent primitives nor introduces explicit hierarchical structure. Rather than forcing architectural hierarchy onto the system, functional hierarchy emerges through a form of self-organization that is based on two distinct types of neurons, each with different time properties (“multiple timescales”). Through the introduction of multiple timescales, continuous sequences of behavior are segmented into reusable primitives, and the primitives, in turn, are flexibly integrated into novel sequences. In experiments, the proposed network model, coordinating the physical body of a humanoid robot through high-dimensional sensori-motor control, also successfully situated itself within a physical environment. Our results suggest that it is not only the spatial connections between neurons but also the timescales of neural activity that act as important mechanisms leading to functional hierarchy in neural systems."
2458,92,92,2008,Classification of Electrocardiogram Signals With Support Vector Machines and Particle Swarm Optimization,"F. Melgani, Y. Bazi",IEEE Transactions on Information Technology in Biomedicine,2008-09-01,506,30,204.103,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Classification of Electrocardiogram Signals With Support Vector Machines and Particle Swarm Optimization within Graph Learning, Recommendation, and Core Methods.",high citation signal (506); influential citation signal (30); recognized venue,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1109/TITB.2008.923147,https://www.semanticscholar.org/paper/781eb5c143a596e085192ef4ecc5327467b0deaa,,10.1109/TITB.2008.923147,,18779082,7854606,Computer Science; Medicine,JournalArticle,neural networks; support vector machines,2,citations=506; influential=30; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
2464,93,93,2008,Machine learning for real-time single-trial EEG-analysis: from brain-computer interfacing to mental state monitoring.,"K. Müller, M. Tangermann, G. Dornhege, M. Krauledat, G. Curio, B. Blankertz",Journal of Neuroscience Methods,2008-01-15,503,16,190.562,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning,"Positions Machine learning for real-time single-trial EEG-analysis: from brain-computer interfacing to mental state monitoring. within AI for Science, Healthcare, and Robotics.",high citation signal (503); influential citation signal (16); recognized venue,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/J.JNEUMETH.2007.09.022,https://www.semanticscholar.org/paper/114b386477a9303cc61d871a7c1c34a5cd09d148,,10.1016/J.JNEUMETH.2007.09.022,,18031824,13247964,Computer Science; Medicine,JournalArticle; Review,machine learning,1,citations=503; influential=16; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
2470,94,94,2008,Robustness and Regularization of Support Vector Machines,"Huan Xu, C. Caramanis, Shie Mannor",Journal of machine learning research,2008-03-24,499,34,209.496,"Graph Learning, Recommendation, and Core Methods",trustworthy-ai,machine-learning; reinforcement-learning; trustworthy-ai,We consider regularized support vector machines (SVMs) and show that they are precisely equivalent to a new robust optimization formulation.,high citation signal (499); influential citation signal (34); recognized venue,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.5555/1577069.1755834,https://www.semanticscholar.org/paper/2312e7dc16c186a386746d2d8d5999544947922f,,10.5555/1577069.1755834,0803.3490,,3118889,Computer Science; Mathematics,JournalArticle,support vector machines,1,citations=499; influential=34; recognized venue; translation/trustworthiness signal; open PDF metadata; title AI matches=2; AI term matches=5,"We consider regularized support vector machines (SVMs) and show that they are precisely equivalent to a new robust optimization formulation. We show that this equivalence of robust optimization and regularization has implications for both algorithms, and analysis. In terms of algorithms, the equivalence suggests more general SVM-like algorithms for classification that explicitly build in protection to noise, and at the same time control overfitting. On the analysis front, the equivalence of robustness and regularization provides a robust optimization interpretation for the success of regularized SVMs. We use this new robustness interpretation of SVMs to give a new proof of consistency of (kernelized) SVMs, thus establishing robustness as the reason regularized SVMs generalize well."
2482,95,95,2008,The immediate early gene Arc/Arg3.1,"C. Bramham, P. Worley, M. Moore, J. Guzowski",Journal of Neuroscience,2008-11-12,486,35,199.311,"AI for Science, Healthcare, and Robotics",ai4science,nlp; reinforcement-learning; ai4science,"In a manner unique among activity-regulated immediate early genes (IEGs), mRNA encoded by Arc (also known as Arg3.1) undergoes rapid transport to dendrites and local synaptic translation.",high citation signal (486); influential citation signal (35); recognized venue; open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1523/JNEUROSCI.3864-08.2008,https://www.semanticscholar.org/paper/cfd838f087c13db3c091df93cf0fe75eb36878a6,https://www.jneurosci.org/content/jneuro/28/46/11760.full.pdf,10.1523/JNEUROSCI.3864-08.2008,,19005037,1044331,Biology; Chemistry; Medicine,Review; JournalArticle,neural networks,1,citations=486; influential=35; recognized venue; open PDF metadata; AI term matches=2,"In a manner unique among activity-regulated immediate early genes (IEGs), mRNA encoded by Arc (also known as Arg3.1) undergoes rapid transport to dendrites and local synaptic translation. Despite this intrinsic appeal, relatively little is known about the neuronal and behavioral functions of Arc or its molecular mechanisms of action. Here, we attempt to distill recent advances on Arc spanning its transcriptional and translational regulation, the functions of the Arc protein in multiple forms of neuronal plasticity [long-term potentiation (LTP), long-term depression (LTD), and homeostatic plasticity], and its broader role in neural networks of behaving animals. Worley and colleagues have shown that Arc interacts with endophilin and dynamin, creating a postsynaptic trafficking endosome that selectively modifies the expression of AMPA-type glutamate receptors at the excitatory synapses. Both LTD and homeostatic plasticity in the hippocampus are critically dependent on Arc-mediated endocytosis of AMPA receptors. LTD evoked by activation of metabotropic glutamate receptors depends on rapid Arc translation controlled by elongation factor 2. Bramham and colleagues have shown that sustained translation of newly induced Arc mRNA is necessary for cofilin phosphorylation and stable expansion of the F-actin cytoskeleton underlying LTP consolidation in the dentate gyrus of live rats. In addition to regulating F-actin, Arc synthesis maintains the activity of key translation factors during LTP consolidation. This process of Arc-dependent consolidation is activated by the secretory neurotrophin, BDNF. Moore and colleagues have shown that Arc mRNA is a natural target for nonsense-mediated mRNA decay (NMD) by virtue of its two conserved 3′-UTR introns. NMD and other related translation-dependent mRNA decay mechanisms may serve as critical brakes on protein expression that contribute to the fine spatial-temporal control of Arc synthesis. In studies in behaving rats, Guzowski and colleagues have shown that location-specific firing of CA3 and CA1 hippocampal neurons in the presence of theta rhythm provides the necessary stimuli for activation of Arc transcription. The impact of Arc transcription in memory processes may depend on the specific context of coexpressed IEGs, in addition to posttranscriptional regulation of Arc by neuromodulatory inputs from the amygdala and other brain regions. In sum, Arc is emerging as a versatile, finely tuned system capable of coupling changes in neuronal activity patterns to diverse forms of synaptic plasticity, thereby optimizing information storage in active networks."
2497,96,96,2008,Data mining to improve personnel selection and enhance human capital: A case study in high-technology industry,"Chen-Fu Chien, Li-Fei Chen",Expert systems with applications,,476,35,189.855,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Data mining to improve personnel selection and enhance human capital: A case study in high-technology industry within General AI Methods and Systems.,high citation signal (476); influential citation signal (35),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.eswa.2006.09.003,https://www.semanticscholar.org/paper/e427b25e719e2d165e4d53f078c1d2b791e09729,,10.1016/j.eswa.2006.09.003,,,9172085,Business; Computer Science,JournalArticle,data mining,1,citations=476; influential=35; open PDF metadata; title AI matches=1; AI term matches=1,
2499,97,97,2008,Principal Component Analysis-Enhanced Cosine Radial Basis Function Neural Network for Robust Epilepsy and Seizure Detection,"S. Ghosh-Dastidar, H. Adeli, Nahid Dadmehr",IEEE Transactions on Biomedical Engineering,2008-01-16,476,17,193.151,"AI for Science, Healthcare, and Robotics",trustworthy-ai,machine-learning; trustworthy-ai; ai4science,"Positions Principal Component Analysis-Enhanced Cosine Radial Basis Function Neural Network for Robust Epilepsy and Seizure Detection within AI for Science, Healthcare, and Robotics.",high citation signal (476); influential citation signal (17); recognized venue,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/TBME.2007.905490,https://www.semanticscholar.org/paper/97a7bf9563f8e4c30b051dd1e77c04eff5374766,,10.1109/TBME.2007.905490,,18269986,12151870,Computer Science; Engineering; Medicine,JournalArticle; Study,neural networks,1,citations=476; influential=17; recognized venue; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,
2503,98,98,2008,"SUPERFAMILY—sophisticated comparative genomics, data mining, visualization and phylogeny","Derek Wilson, Ralph Pethica, Yiduo Zhou, Charles Talbot, C. Vogel, M. Madera, C. Chothia, J. Gough",Nucleic Acids Res.,2008-11-26,474,46,194.495,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,"SUPERFAMILY provides structural, functional and evolutionary information for proteins from all completely sequenced genomes, and large sequence collections such as UniProt.",high citation signal (474); influential citation signal (46); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1093/nar/gkn762,https://www.semanticscholar.org/paper/79623f573e440084f4edb1cd040e66852671273f,https://academic.oup.com/nar/article-pdf/37/suppl_1/D380/16758167/gkn762.pdf,10.1093/nar/gkn762,,19036790,12671729,Biology; Computer Science; Medicine,JournalArticle,data mining,1,citations=474; influential=46; open PDF metadata; title AI matches=1; AI term matches=2,"SUPERFAMILY provides structural, functional and evolutionary information for proteins from all completely sequenced genomes, and large sequence collections such as UniProt. Protein domain assignments for over 900 genomes are included in the database, which can be accessed at http://supfam.org/. Hidden Markov models based on Structural Classification of Proteins (SCOP) domain definitions at the superfamily level are used to provide structural annotation. We recently produced a new model library based on SCOP 1.73. Family level assignments are also available. From the web site users can submit sequences for SCOP domain classification; search for keywords such as superfamilies, families, organism names, models and sequence identifiers; find over- and underrepresented families or superfamilies within a genome relative to other genomes or groups of genomes; compare domain architectures across selections of genomes and finally build multiple sequence alignments between Protein Data Bank (PDB), genomic and custom sequences. Recent extensions to the database include InterPro abstracts and Gene Ontology terms for superfamiles, taxonomic visualization of the distribution of families across the tree of life, searches for functionally similar domain architectures and phylogenetic trees. The database, models and associated scripts are available for download from the ftp site."
2507,99,99,2008,Churn prediction in subscription services: An application of support vector machines while comparing two parameter-selection techniques,"Kristof Coussement, D. V. Poel",Expert systems with applications,,469,26,185.502,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Churn prediction in subscription services: An application of support vector machines while comparing two parameter-selection techniques within General AI Methods and Systems.,high citation signal (469); influential citation signal (26),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.eswa.2006.09.038,https://www.semanticscholar.org/paper/92230fcb6e68a86db7757267813db75f99f4ccc0,,10.1016/j.eswa.2006.09.038,,,17827207,Business; Computer Science,JournalArticle; Review,support vector machines,1,citations=469; influential=26; open PDF metadata; title AI matches=1; AI term matches=1,
2516,100,100,2008,Ambient Intelligence—the Next Step for Artificial Intelligence,"Carlos Ramos, J. Augusto, D. Shapiro",IEEE Intelligent Systems,2008-03-01,464,23,183.618,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Ambient Intelligence—the Next Step for Artificial Intelligence within General AI Methods and Systems.,high citation signal (464); influential citation signal (23),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/MIS.2008.19,https://www.semanticscholar.org/paper/bd40b693d085a1470b24621ed2ff13a98fb1b391,,10.1109/MIS.2008.19,,,2922361,Computer Science; Engineering,JournalArticle,artificial intelligence,1,citations=464; influential=23; open PDF metadata; title AI matches=1; AI term matches=1,
